Optimal Path Found. Time elapsed is 12.544470 seconds. 
 
Node ID: 530682334 	 Lat: 41.088631  | Long: 1.089921  | Distance: 102560.468597 
 
Node ID: 530682321 	 Lat: 41.085748  | Long: 1.082397  | Distance: 103267.897646 
 
Node ID: 530682313 	 Lat: 41.084182  | Long: 1.078312  | Distance: 103651.958158 
 
Node ID: 530682301 	 Lat: 41.083841  | Long: 1.077259  | Distance: 103748.027935 
 
Node ID: 1409150359 	 Lat: 41.083721  | Long: 1.076839  | Distance: 103785.665712 
 
Node ID: 530682283 	 Lat: 41.083610  | Long: 1.076402  | Distance: 103824.305215 
 
Node ID: 1409150352 	 Lat: 41.083524  | Long: 1.076002  | Distance: 103859.134699 
 
Node ID: 530682284 	 Lat: 41.083431  | Long: 1.075507  | Distance: 103901.891845 
 
Node ID: 1409150344 	 Lat: 41.083391  | Long: 1.075260  | Distance: 103923.114205 
 
Node ID: 1409150341 	 Lat: 41.083353  | Long: 1.075014  | Distance: 103944.158000 
 
Node ID: 1409150340 	 Lat: 41.083310  | Long: 1.074657  | Distance: 103974.457353 
 
Node ID: 530682275 	 Lat: 41.083271  | Long: 1.074274  | Distance: 104006.825400 
 
Node ID: 1409150335 	 Lat: 41.083250  | Long: 1.074002  | Distance: 104029.710303 
 
Node ID: 1409150333 	 Lat: 41.083234  | Long: 1.073722  | Distance: 104053.271424 
 
Node ID: 1409150331 	 Lat: 41.083223  | Long: 1.073513  | Distance: 104070.837990 
 
Node ID: 530682263 	 Lat: 41.083215  | Long: 1.073192  | Distance: 104097.740548 
 
Node ID: 1409150330 	 Lat: 41.083217  | Long: 1.072614  | Distance: 104146.202077 
 
Node ID: 530682264 	 Lat: 41.083234  | Long: 1.072034  | Distance: 104194.860516 
 
Node ID: 530682255 	 Lat: 41.083335  | Long: 1.070895  | Distance: 104291.008983 
 
Node ID: 530682281 	 Lat: 41.083544  | Long: 1.069451  | Distance: 104414.221841 
 
Node ID: 530682282 	 Lat: 41.084117  | Long: 1.066222  | Distance: 104692.228199 
 
Node ID: 477614682 	 Lat: 41.084197  | Long: 1.065585  | Distance: 104746.366623 
 
Node ID: 530775207 	 Lat: 41.084632  | Long: 1.063246  | Distance: 104948.299365 
 
Node ID: 530775209 	 Lat: 41.084944  | Long: 1.061258  | Distance: 105118.483457 
 
Node ID: 530775205 	 Lat: 41.085189  | Long: 1.059366  | Distance: 105279.398207 
 
Node ID: 530775203 	 Lat: 41.085304  | Long: 1.058376  | Distance: 105363.354315 
 
Node ID: 477614685 	 Lat: 41.085524  | Long: 1.055949  | Distance: 105568.186849 
 
Node ID: 530775201 	 Lat: 41.085571  | Long: 1.055275  | Distance: 105624.940623 
 
Node ID: 530775188 	 Lat: 41.085674  | Long: 1.053339  | Distance: 105787.624984 
 
Node ID: 530775186 	 Lat: 41.085706  | Long: 1.051857  | Distance: 105911.865347 
 
Node ID: 530775184 	 Lat: 41.085680  | Long: 1.049884  | Distance: 106077.231742 
 
Node ID: 477614686 	 Lat: 41.085610  | Long: 1.048330  | Distance: 106207.692604 
 
Node ID: 530775182 	 Lat: 41.085504  | Long: 1.046882  | Distance: 106329.648926 
 
Node ID: 530775180 	 Lat: 41.085291  | Long: 1.044893  | Distance: 106498.043441 
 
Node ID: 477614690 	 Lat: 41.085121  | Long: 1.043690  | Distance: 106600.546970 
 
Node ID: 530775119 	 Lat: 41.084941  | Long: 1.042582  | Distance: 106695.590670 
 
Node ID: 530775123 	 Lat: 41.084715  | Long: 1.041325  | Distance: 106803.900815 
 
Node ID: 530775136 	 Lat: 41.084396  | Long: 1.039847  | Distance: 106932.770588 
 
Node ID: 1534186606 	 Lat: 41.084305  | Long: 1.039455  | Distance: 106967.103189 
 
Node ID: 530775130 	 Lat: 41.084124  | Long: 1.038688  | Distance: 107034.466358 
 
Node ID: 530775066 	 Lat: 41.083772  | Long: 1.037386  | Distance: 107150.382888 
 
Node ID: 477614692 	 Lat: 41.083208  | Long: 1.035532  | Distance: 107318.010360 
 
Node ID: 530774983 	 Lat: 41.082660  | Long: 1.033940  | Distance: 107464.711657 
 
Node ID: 477614694 	 Lat: 41.082001  | Long: 1.032117  | Distance: 107634.171777 
 
Node ID: 530778116 	 Lat: 41.081735  | Long: 1.031392  | Distance: 107701.724574 
 
Node ID: 530774917 	 Lat: 41.078880  | Long: 1.023636  | Distance: 108425.148981 
 
Node ID: 477614696 	 Lat: 41.078532  | Long: 1.022699  | Distance: 108512.765624 
 
Node ID: 477614699 	 Lat: 41.077850  | Long: 1.021030  | Distance: 108671.862411 
 
Node ID: 530774908 	 Lat: 41.077339  | Long: 1.019972  | Distance: 108777.228969 
 
Node ID: 530774906 	 Lat: 41.077006  | Long: 1.019362  | Distance: 108840.352414 
 
Node ID: 477614700 	 Lat: 41.076544  | Long: 1.018593  | Distance: 108922.777823 
 
Node ID: 477614702 	 Lat: 41.075916  | Long: 1.017652  | Distance: 109028.100389 
 
Node ID: 530774903 	 Lat: 41.075278  | Long: 1.016819  | Distance: 109127.642891 
 
Node ID: 477614704 	 Lat: 41.074797  | Long: 1.016254  | Distance: 109199.055006 
 
Node ID: 530774897 	 Lat: 41.074153  | Long: 1.015560  | Distance: 109291.306032 
 
Node ID: 477614706 	 Lat: 41.073286  | Long: 1.014754  | Distance: 109409.056977 
 
Node ID: 530774888 	 Lat: 41.071925  | Long: 1.013658  | Distance: 109586.097558 
 
Node ID: 1534186595 	 Lat: 41.071158  | Long: 1.013048  | Distance: 109685.495783 
 
Node ID: 530774890 	 Lat: 41.070295  | Long: 1.012317  | Distance: 109799.419109 
 
Node ID: 477614707 	 Lat: 41.069739  | Long: 1.011780  | Distance: 109875.789161 
 
Node ID: 530800164 	 Lat: 41.069317  | Long: 1.011311  | Distance: 109937.029185 
 
Node ID: 530800160 	 Lat: 41.068858  | Long: 1.010786  | Distance: 110004.517976 
 
Node ID: 477614709 	 Lat: 41.068242  | Long: 1.009975  | Distance: 110101.023674 
 
Node ID: 530800157 	 Lat: 41.067655  | Long: 1.009112  | Distance: 110198.435406 
 
Node ID: 477614711 	 Lat: 41.067128  | Long: 1.008235  | Distance: 110292.467004 
 
Node ID: 477614712 	 Lat: 41.066603  | Long: 1.007205  | Distance: 110396.683103 
 
Node ID: 531798485 	 Lat: 41.066257  | Long: 1.006421  | Distance: 110472.828695 
 
Node ID: 531798492 	 Lat: 41.065947  | Long: 1.005632  | Distance: 110547.393294 
 
Node ID: 477614715 	 Lat: 41.065574  | Long: 1.004523  | Distance: 110649.208580 
 
Node ID: 531798500 	 Lat: 41.065282  | Long: 1.003489  | Distance: 110741.772683 
 
Node ID: 477614717 	 Lat: 41.064035  | Long: 0.998766  | Distance: 111161.349961 
 
Node ID: 477614720 	 Lat: 41.063744  | Long: 0.997815  | Distance: 111247.413561 
 
Node ID: 531798452 	 Lat: 41.063401  | Long: 0.996880  | Distance: 111334.534428 
 
Node ID: 531798460 	 Lat: 41.063053  | Long: 0.996084  | Distance: 111411.686568 
 
Node ID: 531798469 	 Lat: 41.062695  | Long: 0.995360  | Distance: 111484.242245 
 
Node ID: 531798481 	 Lat: 41.062159  | Long: 0.994444  | Distance: 111581.487438 
 
Node ID: 477614722 	 Lat: 41.061585  | Long: 0.993621  | Distance: 111675.502338 
 
Node ID: 531798443 	 Lat: 41.061064  | Long: 0.992977  | Distance: 111754.732128 
 
Node ID: 477614725 	 Lat: 41.060790  | Long: 0.992672  | Distance: 111794.425368 
 
Node ID: 531818184 	 Lat: 41.060192  | Long: 0.991990  | Distance: 111882.165925 
 
Node ID: 531818180 	 Lat: 41.059752  | Long: 0.991568  | Distance: 111942.479317 
 
Node ID: 477614815 	 Lat: 41.057975  | Long: 0.989974  | Distance: 112181.115247 
 
Node ID: 477614818 	 Lat: 41.057793  | Long: 0.989701  | Distance: 112211.652800 
 
Node ID: 477614829 	 Lat: 41.057695  | Long: 0.989471  | Distance: 112233.834321 
 
Node ID: 477614831 	 Lat: 41.057585  | Long: 0.989372  | Distance: 112248.551229 
 
Node ID: 279716631 	 Lat: 41.057430  | Long: 0.989333  | Distance: 112266.104944 
 
Node ID: 1534186591 	 Lat: 41.057189  | Long: 0.989135  | Distance: 112297.630624 
 
Node ID: 477614835 	 Lat: 41.056540  | Long: 0.988333  | Distance: 112396.294319 
 
Node ID: 1534186585 	 Lat: 41.055834  | Long: 0.987364  | Distance: 112509.290311 
 
Node ID: 1534186580 	 Lat: 41.055446  | Long: 0.986778  | Distance: 112574.613964 
 
Node ID: 477614838 	 Lat: 41.054401  | Long: 0.985172  | Distance: 112752.483451 
 
Node ID: 1534186557 	 Lat: 41.052026  | Long: 0.981272  | Distance: 113172.878057 
 
Node ID: 1534186555 	 Lat: 41.051350  | Long: 0.980084  | Distance: 113297.660739 
 
Node ID: 1534186553 	 Lat: 41.050745  | Long: 0.978971  | Distance: 113412.710724 
 
Node ID: 1534186551 	 Lat: 41.050156  | Long: 0.977832  | Distance: 113528.533032 
 
Node ID: 1534186547 	 Lat: 41.049575  | Long: 0.976649  | Distance: 113646.869711 
 
Node ID: 1534186544 	 Lat: 41.048524  | Long: 0.974400  | Distance: 113868.767907 
 
Node ID: 1534186542 	 Lat: 41.047840  | Long: 0.973023  | Distance: 114007.040313 
 
Node ID: 1534186540 	 Lat: 41.046947  | Long: 0.971338  | Distance: 114179.684468 
 
Node ID: 1534186538 	 Lat: 41.046069  | Long: 0.969794  | Distance: 114341.900704 
 
Node ID: 1534186535 	 Lat: 41.045406  | Long: 0.968705  | Distance: 114459.221323 
 
Node ID: 1534186533 	 Lat: 41.043748  | Long: 0.966197  | Distance: 114738.958746 
 
Node ID: 1534186531 	 Lat: 41.043000  | Long: 0.964995  | Distance: 114869.581128 
 
Node ID: 1534186529 	 Lat: 41.042441  | Long: 0.964031  | Distance: 114971.600909 
 
Node ID: 1534186527 	 Lat: 41.041993  | Long: 0.963165  | Distance: 115059.725409 
 
Node ID: 1534186525 	 Lat: 41.041496  | Long: 0.962083  | Distance: 115165.964358 
 
Node ID: 1534186521 	 Lat: 41.041182  | Long: 0.961316  | Distance: 115239.112058 
 
Node ID: 1534186519 	 Lat: 41.040819  | Long: 0.960370  | Distance: 115328.145786 
 
Node ID: 477614756 	 Lat: 41.040499  | Long: 0.959423  | Distance: 115415.158525 
 
Node ID: 1534186517 	 Lat: 41.040320  | Long: 0.958843  | Distance: 115467.780219 
 
Node ID: 807086238 	 Lat: 41.040157  | Long: 0.958240  | Distance: 115521.459553 
 
Node ID: 1534186515 	 Lat: 41.039879  | Long: 0.957150  | Distance: 115617.953684 
 
Node ID: 1534186513 	 Lat: 41.039198  | Long: 0.954213  | Distance: 115875.701335 
 
Node ID: 1534186510 	 Lat: 41.038876  | Long: 0.952953  | Distance: 115987.230920 
 
Node ID: 1534186507 	 Lat: 41.038602  | Long: 0.951984  | Distance: 116074.056141 
 
Node ID: 1534186505 	 Lat: 41.038270  | Long: 0.950940  | Distance: 116169.048749 
 
Node ID: 1534186503 	 Lat: 41.037894  | Long: 0.949867  | Distance: 116268.308593 
 
Node ID: 1534186501 	 Lat: 41.037524  | Long: 0.948910  | Distance: 116358.493805 
 
Node ID: 1534186499 	 Lat: 41.037110  | Long: 0.947913  | Distance: 116453.927168 
 
Node ID: 1534186497 	 Lat: 41.036650  | Long: 0.946926  | Distance: 116551.231342 
 
Node ID: 1534186494 	 Lat: 41.036234  | Long: 0.946092  | Distance: 116635.097465 
 
Node ID: 1534186492 	 Lat: 41.035851  | Long: 0.945375  | Distance: 116708.835151 
 
Node ID: 1534186490 	 Lat: 41.035392  | Long: 0.944569  | Distance: 116793.520915 
 
Node ID: 1534186488 	 Lat: 41.034990  | Long: 0.943906  | Distance: 116864.869093 
 
Node ID: 1534186486 	 Lat: 41.034453  | Long: 0.943064  | Distance: 116957.326892 
 
Node ID: 1534186484 	 Lat: 41.034059  | Long: 0.942487  | Distance: 117022.658957 
 
Node ID: 1534186482 	 Lat: 41.033420  | Long: 0.941562  | Distance: 117127.823060 
 
Node ID: 1534186479 	 Lat: 41.032372  | Long: 0.940089  | Distance: 117297.690043 
 
Node ID: 1534186477 	 Lat: 41.031465  | Long: 0.938867  | Distance: 117441.511816 
 
Node ID: 477614768 	 Lat: 41.030552  | Long: 0.937705  | Distance: 117582.157970 
 
Node ID: 1534186475 	 Lat: 41.029189  | Long: 0.936041  | Distance: 117788.192866 
 
Node ID: 1534186473 	 Lat: 41.027878  | Long: 0.934529  | Distance: 117981.412671 
 
Node ID: 477614770 	 Lat: 41.026623  | Long: 0.933156  | Distance: 118162.401709 
 
Node ID: 1534186450 	 Lat: 41.024881  | Long: 0.931346  | Distance: 118408.558861 
 
Node ID: 1534186388 	 Lat: 41.022870  | Long: 0.929434  | Distance: 118683.704281 
 
Node ID: 1534186379 	 Lat: 41.021879  | Long: 0.928552  | Distance: 118816.421564 
 
Node ID: 477614774 	 Lat: 41.020339  | Long: 0.927245  | Distance: 119019.762414 
 
Node ID: 1534186373 	 Lat: 41.019555  | Long: 0.926601  | Distance: 119122.354602 
 
Node ID: 1534186365 	 Lat: 41.018392  | Long: 0.925705  | Distance: 119271.932317 
 
Node ID: 1534186362 	 Lat: 41.015920  | Long: 0.923957  | Distance: 119583.518941 
 
Node ID: 1534186359 	 Lat: 41.014584  | Long: 0.923079  | Distance: 119749.278020 
 
Node ID: 1534186356 	 Lat: 41.013177  | Long: 0.922214  | Distance: 119921.775842 
 
Node ID: 1534186353 	 Lat: 41.011375  | Long: 0.921127  | Distance: 120141.952828 
 
Node ID: 1534186334 	 Lat: 41.009694  | Long: 0.919975  | Distance: 120352.334152 
 
Node ID: 1534186328 	 Lat: 41.008944  | Long: 0.919416  | Distance: 120448.066581 
 
Node ID: 477614784 	 Lat: 41.007371  | Long: 0.918187  | Distance: 120651.041195 
 
Node ID: 1534186283 	 Lat: 41.006686  | Long: 0.917544  | Distance: 120744.435449 
 
Node ID: 1534186275 	 Lat: 41.005519  | Long: 0.916511  | Distance: 120900.511110 
 
Node ID: 477614948 	 Lat: 41.005183  | Long: 0.916127  | Distance: 120949.826182 
 
Node ID: 1534186249 	 Lat: 41.004852  | Long: 0.915667  | Distance: 121003.121242 
 
Node ID: 477614952 	 Lat: 41.004680  | Long: 0.915396  | Distance: 121032.868836 
 
Node ID: 477614953 	 Lat: 41.004619  | Long: 0.915207  | Distance: 121050.129089 
 
Node ID: 477614960 	 Lat: 41.004633  | Long: 0.915021  | Distance: 121065.850150 
 
Node ID: 477614966 	 Lat: 41.004538  | Long: 0.914655  | Distance: 121098.320637 
 
Node ID: 477614970 	 Lat: 41.004394  | Long: 0.914476  | Distance: 121120.252321 
 
Node ID: 477615011 	 Lat: 41.004331  | Long: 0.914234  | Distance: 121141.769275 
 
Node ID: 477615010 	 Lat: 41.004293  | Long: 0.914022  | Distance: 121160.048919 
 
Node ID: 1534186198 	 Lat: 41.004285  | Long: 0.913755  | Distance: 121182.429357 
 
Node ID: 415781242 	 Lat: 41.004245  | Long: 0.913505  | Distance: 121203.889744 
 
Node ID: 1410494525 	 Lat: 41.004155  | Long: 0.913239  | Distance: 121228.344094 
 
Node ID: 415781243 	 Lat: 41.003988  | Long: 0.912940  | Distance: 121259.592072 
 
Node ID: 415781245 	 Lat: 41.003656  | Long: 0.912551  | Distance: 121308.857064 
 
Node ID: 415781247 	 Lat: 41.003385  | Long: 0.912220  | Distance: 121349.850089 
 
Node ID: 531792330 	 Lat: 41.003081  | Long: 0.911959  | Distance: 121390.082353 
 
Node ID: 531792332 	 Lat: 41.002818  | Long: 0.911774  | Distance: 121423.256663 
 
Node ID: 531792294 	 Lat: 41.002410  | Long: 0.911525  | Distance: 121473.170629 
 
Node ID: 531792292 	 Lat: 41.002144  | Long: 0.911366  | Distance: 121505.693583 
 
Node ID: 1410494445 	 Lat: 41.002021  | Long: 0.911269  | Distance: 121521.533199 
 
Node ID: 415781263 	 Lat: 41.001909  | Long: 0.911165  | Distance: 121536.740616 
 
Node ID: 1410494438 	 Lat: 41.001809  | Long: 0.911035  | Distance: 121552.259363 
 
Node ID: 251715581 	 Lat: 41.001718  | Long: 0.910888  | Distance: 121568.262666 
 
Node ID: 1410494432 	 Lat: 41.001644  | Long: 0.910726  | Distance: 121584.160868 
 
Node ID: 415781262 	 Lat: 41.001580  | Long: 0.910551  | Distance: 121600.514019 
 
Node ID: 1410494418 	 Lat: 41.001546  | Long: 0.910373  | Distance: 121615.900744 
 
Node ID: 251715580 	 Lat: 41.001524  | Long: 0.910186  | Distance: 121631.786063 
 
Node ID: 1410494412 	 Lat: 41.001517  | Long: 0.909956  | Distance: 121651.055869 
 
Node ID: 376065842 	 Lat: 41.001519  | Long: 0.909729  | Distance: 121670.141000 
 
Node ID: 251715579 	 Lat: 41.001542  | Long: 0.908754  | Distance: 121752.015658 
 
Node ID: 415781261 	 Lat: 41.001557  | Long: 0.908338  | Distance: 121786.952367 
 
Node ID: 251715578 	 Lat: 41.001608  | Long: 0.908070  | Distance: 121810.143618 
 
Node ID: 415781254 	 Lat: 41.001675  | Long: 0.907867  | Distance: 121828.734794 
 
Node ID: 251715577 	 Lat: 41.001784  | Long: 0.907694  | Distance: 121847.653287 
 
Node ID: 415781255 	 Lat: 41.001916  | Long: 0.907564  | Distance: 121865.907809 
 
Node ID: 251715576 	 Lat: 41.002070  | Long: 0.907495  | Distance: 121884.023761 
 
Node ID: 415781256 	 Lat: 41.002201  | Long: 0.907487  | Distance: 121898.627212 
 
Node ID: 251715575 	 Lat: 41.002327  | Long: 0.907516  | Distance: 121912.850437 
 
Node ID: 415781257 	 Lat: 41.002478  | Long: 0.907618  | Distance: 121931.687661 
 
Node ID: 415781258 	 Lat: 41.002592  | Long: 0.907760  | Distance: 121949.035730 
 
Node ID: 477614996 	 Lat: 41.002672  | Long: 0.908024  | Distance: 121972.894979 
 
Node ID: 1410494477 	 Lat: 41.002686  | Long: 0.908134  | Distance: 121982.270012 
 
Node ID: 477614997 	 Lat: 41.002685  | Long: 0.908240  | Distance: 121991.200724 
 
Node ID: 1410494475 	 Lat: 41.002663  | Long: 0.908368  | Distance: 122002.214059 
 
Node ID: 477615001 	 Lat: 41.002634  | Long: 0.908480  | Distance: 122012.142569 
 
Node ID: 1410494471 	 Lat: 41.002597  | Long: 0.908584  | Distance: 122021.774999 
 
Node ID: 477615004 	 Lat: 41.002543  | Long: 0.908686  | Distance: 122032.258600 
 
Node ID: 1410494463 	 Lat: 41.002444  | Long: 0.908806  | Distance: 122047.152257 
 
Node ID: 531792269 	 Lat: 41.002338  | Long: 0.908907  | Distance: 122061.699327 
 
Node ID: 1410494449 	 Lat: 41.002202  | Long: 0.908976  | Distance: 122077.908850 
 
Node ID: 531792270 	 Lat: 41.002066  | Long: 0.909020  | Distance: 122093.492257 
 
Node ID: 531792271 	 Lat: 41.001470  | Long: 0.909092  | Distance: 122160.062202 
 
Node ID: 531792262 	 Lat: 41.000497  | Long: 0.908999  | Distance: 122268.536589 
 
Node ID: 531792265 	 Lat: 40.999699  | Long: 0.908845  | Distance: 122358.131863 
 
Node ID: 531792267 	 Lat: 40.998650  | Long: 0.908564  | Distance: 122477.189726 
 
Node ID: 415781238 	 Lat: 40.998071  | Long: 0.908419  | Distance: 122542.672466 
 
Node ID: 1410565009 	 Lat: 40.997629  | Long: 0.908229  | Distance: 122594.318565 
 
Node ID: 409806858 	 Lat: 40.997199  | Long: 0.908029  | Distance: 122645.053669 
 
Node ID: 1410565007 	 Lat: 40.996864  | Long: 0.907859  | Distance: 122684.969240 
 
Node ID: 409806925 	 Lat: 40.996532  | Long: 0.907674  | Distance: 122724.956459 
 
Node ID: 1410565005 	 Lat: 40.996088  | Long: 0.907411  | Distance: 122779.063352 
 
Node ID: 35328581 	 Lat: 40.995663  | Long: 0.907122  | Distance: 122832.209328 
 
Node ID: 1410565002 	 Lat: 40.995391  | Long: 0.906933  | Distance: 122866.341904 
 
Node ID: 409806930 	 Lat: 40.995131  | Long: 0.906736  | Distance: 122899.596723 
 
Node ID: 531792256 	 Lat: 40.994385  | Long: 0.906119  | Distance: 122997.435772 
 
Node ID: 409806923 	 Lat: 40.993543  | Long: 0.905296  | Distance: 123113.728003 
 
Node ID: 1410564999 	 Lat: 40.993170  | Long: 0.904895  | Distance: 123167.196905 
 
Node ID: 531792248 	 Lat: 40.992810  | Long: 0.904473  | Distance: 123220.615801 
 
Node ID: 35328582 	 Lat: 40.992142  | Long: 0.903605  | Distance: 123324.682165 
 
Node ID: 531792252 	 Lat: 40.990928  | Long: 0.901892  | Distance: 123521.857726 
 
Node ID: 409806926 	 Lat: 40.990215  | Long: 0.900933  | Distance: 123634.827154 
 
Node ID: 531792242 	 Lat: 40.989643  | Long: 0.900234  | Distance: 123721.415155 
 
Node ID: 35328583 	 Lat: 40.989057  | Long: 0.899576  | Distance: 123806.781625 
 
Node ID: 1410586203 	 Lat: 40.988386  | Long: 0.898880  | Distance: 123901.566334 
 
Node ID: 409806931 	 Lat: 40.987192  | Long: 0.897638  | Distance: 124070.393153 
 
Node ID: 35328584 	 Lat: 40.986342  | Long: 0.896646  | Distance: 124196.296314 
 
Node ID: 531792237 	 Lat: 40.985736  | Long: 0.895837  | Distance: 124292.022744 
 
Node ID: 409806935 	 Lat: 40.985023  | Long: 0.894735  | Distance: 124413.799195 
 
Node ID: 531792232 	 Lat: 40.984226  | Long: 0.893279  | Distance: 124564.838276 
 
Node ID: 35328585 	 Lat: 40.983522  | Long: 0.891734  | Distance: 124716.234426 
 
Node ID: 531792234 	 Lat: 40.982900  | Long: 0.890359  | Distance: 124850.884671 
 
Node ID: 1410586049 	 Lat: 40.982541  | Long: 0.889606  | Distance: 124925.548261 
 
Node ID: 35328586 	 Lat: 40.982442  | Long: 0.889398  | Distance: 124946.220834 
 
Node ID: 409806936 	 Lat: 40.981818  | Long: 0.888216  | Distance: 125067.316384 
 
Node ID: 35328587 	 Lat: 40.981009  | Long: 0.886838  | Distance: 125213.865990 
 
Node ID: 409806944 	 Lat: 40.980218  | Long: 0.885647  | Distance: 125346.985595 
 
Node ID: 531792228 	 Lat: 40.979602  | Long: 0.884809  | Distance: 125445.209482 
 
Node ID: 531792222 	 Lat: 40.978911  | Long: 0.883990  | Distance: 125548.294202 
 
Node ID: 531792224 	 Lat: 40.978172  | Long: 0.883178  | Distance: 125655.052388 
 
Node ID: 531792226 	 Lat: 40.977398  | Long: 0.882447  | Distance: 125760.723278 
 
Node ID: 35328588 	 Lat: 40.976450  | Long: 0.881657  | Distance: 125885.366244 
 
Node ID: 409806943 	 Lat: 40.975520  | Long: 0.880991  | Distance: 126002.814263 
 
Node ID: 531792220 	 Lat: 40.974646  | Long: 0.880454  | Distance: 126109.999872 
 
Node ID: 35328589 	 Lat: 40.971751  | Long: 0.878791  | Distance: 126460.854306 
 
Node ID: 531792213 	 Lat: 40.970319  | Long: 0.877880  | Distance: 126637.507623 
 
Node ID: 35328590 	 Lat: 40.969218  | Long: 0.877103  | Distance: 126776.288355 
 
Node ID: 409806941 	 Lat: 40.967704  | Long: 0.875911  | Distance: 126972.098500 
 
Node ID: 531792210 	 Lat: 40.966541  | Long: 0.874888  | Distance: 127127.334767 
 
Node ID: 35328591 	 Lat: 40.965449  | Long: 0.873827  | Distance: 127277.914099 
 
Node ID: 409806940 	 Lat: 40.964410  | Long: 0.872729  | Distance: 127425.699214 
 
Node ID: 531792206 	 Lat: 40.963236  | Long: 0.871379  | Distance: 127598.633253 
 
Node ID: 35328592 	 Lat: 40.962432  | Long: 0.870398  | Distance: 127720.211003 
 
Node ID: 35328593 	 Lat: 40.960597  | Long: 0.868150  | Distance: 127998.154704 
 
Node ID: 409806946 	 Lat: 40.959568  | Long: 0.867027  | Distance: 128146.433833 
 
Node ID: 409806953 	 Lat: 40.958871  | Long: 0.866363  | Distance: 128241.943872 
 
Node ID: 409806939 	 Lat: 40.958394  | Long: 0.865947  | Distance: 128305.463065 
 
Node ID: 409806951 	 Lat: 40.957738  | Long: 0.865418  | Distance: 128390.854756 
 
Node ID: 35328594 	 Lat: 40.956971  | Long: 0.864849  | Distance: 128488.620944 
 
Node ID: 531792204 	 Lat: 40.955797  | Long: 0.864109  | Distance: 128633.126674 
 
Node ID: 35328595 	 Lat: 40.953308  | Long: 0.862686  | Distance: 128934.604973 
 
Node ID: 531792200 	 Lat: 40.952374  | Long: 0.862109  | Distance: 129049.274259 
 
Node ID: 35328596 	 Lat: 40.951027  | Long: 0.861196  | Distance: 129217.471798 
 
Node ID: 531792194 	 Lat: 40.949936  | Long: 0.860380  | Distance: 129356.825887 
 
Node ID: 409806961 	 Lat: 40.948089  | Long: 0.858819  | Distance: 129600.432448 
 
Node ID: 531792192 	 Lat: 40.946114  | Long: 0.857072  | Distance: 129864.598675 
 
Node ID: 409806959 	 Lat: 40.944589  | Long: 0.855622  | Distance: 130073.326734 
 
Node ID: 409806964 	 Lat: 40.941040  | Long: 0.851917  | Distance: 130575.897872 
 
Node ID: 35328597 	 Lat: 40.938925  | Long: 0.849818  | Distance: 130869.847398 
 
Node ID: 35328598 	 Lat: 40.928911  | Long: 0.840415  | Distance: 132235.110236 
 
Node ID: 35328600 	 Lat: 40.923276  | Long: 0.835267  | Distance: 132996.469107 
 
Node ID: 415781264 	 Lat: 40.921690  | Long: 0.833627  | Distance: 133220.199807 
 
Node ID: 35328601 	 Lat: 40.920240  | Long: 0.832177  | Distance: 133422.350868 
 
Node ID: 35328602 	 Lat: 40.917607  | Long: 0.829677  | Distance: 133782.639509 
 
Node ID: 415781266 	 Lat: 40.916324  | Long: 0.828415  | Distance: 133960.382911 
 
Node ID: 415781267 	 Lat: 40.915305  | Long: 0.827473  | Distance: 134098.646297 
 
Node ID: 35328603 	 Lat: 40.914513  | Long: 0.826741  | Distance: 134206.037646 
 
Node ID: 35328604 	 Lat: 40.911726  | Long: 0.823975  | Distance: 134593.386828 
 
Node ID: 35328605 	 Lat: 40.909002  | Long: 0.821229  | Distance: 134974.228716 
 
Node ID: 35328606 	 Lat: 40.906759  | Long: 0.818654  | Distance: 135304.420917 
 
Node ID: 35328607 	 Lat: 40.904395  | Long: 0.816361  | Distance: 135630.359340 
 
Node ID: 35328608 	 Lat: 40.901866  | Long: 0.814191  | Distance: 135965.517254 
 
Node ID: 35328609 	 Lat: 40.899586  | Long: 0.811992  | Distance: 136279.280438 
 
Node ID: 35328610 	 Lat: 40.897496  | Long: 0.809853  | Distance: 136573.062149 
 
Node ID: 35328611 	 Lat: 40.894689  | Long: 0.807064  | Distance: 136963.467591 
 
Node ID: 35328612 	 Lat: 40.892264  | Long: 0.804749  | Distance: 137295.921155 
 
Node ID: 415781268 	 Lat: 40.890926  | Long: 0.803500  | Distance: 137478.047487 
 
Node ID: 35328613 	 Lat: 40.889561  | Long: 0.802204  | Distance: 137664.931469 
 
Node ID: 415781269 	 Lat: 40.888386  | Long: 0.800969  | Distance: 137831.795101 
 
Node ID: 35328614 	 Lat: 40.887293  | Long: 0.799840  | Distance: 137985.913113 
 
Node ID: 1260198391 	 Lat: 40.886707  | Long: 0.799214  | Distance: 138069.743929 
 
Node ID: 35328615 	 Lat: 40.885335  | Long: 0.797751  | Distance: 138265.667381 
 
Node ID: 1260512085 	 Lat: 40.883313  | Long: 0.795717  | Distance: 138548.169417 
 
Node ID: 35328616 	 Lat: 40.883086  | Long: 0.795489  | Distance: 138579.817953 
 
Node ID: 35328617 	 Lat: 40.880878  | Long: 0.793425  | Distance: 138880.478877 
 
Node ID: 35328618 	 Lat: 40.878724  | Long: 0.791492  | Distance: 139169.913135 
 
Node ID: 35328619 	 Lat: 40.875734  | Long: 0.788349  | Distance: 139594.607432 
 
Node ID: 35328620 	 Lat: 40.873694  | Long: 0.785725  | Distance: 139911.124436 
 
